Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeAboveTerr,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,timeToHome,missionItemIndex,headingToNextWP,distanceToNextWP,headingToHome,distanceToGCS,throttlePct,imuTemp,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentUTCTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,efi.health,efi.ecuIndex,efi.rpm,efi.fuelConsumed,efi.fuelFlow,efi.engineLoad,efi.sparkTime,efi.throttlePos,efi.baroPress,efi.intakePress,efi.intakeTemp,efi.cylinderTemp,efi.ignTime,efi.exGasTemp,efi.injTime,efi.throttleOut,efi.ptComp,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,generator.status,generator.genSpeed,generator.batteryCurrent,generator.loadCurrent,generator.powerGenerated,generator.busVoltage,generator.batCurrentSetpoint,generator.rectifierTemp,generator.genTemp,generator.runtime,generator.timeMaintenance,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2025-03-25 13:49:35.504,-0.1,-0.7,91,-0.0,-0.0,0.0,0.0,0.0,0.000,0.3,0.0,1.4,-489.5,1.010,0.000,0.000,0.000,0.0,00:00:00,0.1,19.3,2,94,0,--.--,--.--,0,0,0002:51:44,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,13:49:35,17:49:35,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,152.000,150.000,152.000,150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.08,0.04,0.06,0.07,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979741,8.5461612,32TMT 65753 49490,0.7,1.1,344.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.2,-0.6,0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,91.5,0.5,4.5,0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:36.503,-0.1,-0.7,91,0.0,-0.0,0.0,0.0,0.0,0.000,0.3,-0.1,1.4,-489.6,0.963,0.000,0.000,0.000,0.0,00:00:00,0.0,2.5,2,94,0,--.--,--.--,14,0,0002:51:44,0,1,1,16.15,-1.00,0,--.--,99,--.--,--:--:--,1,-16.15,13:49:36,17:49:36,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,221.000,211.000,224.000,208.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.11,0.02,0.07,0.03,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979716,8.5461605,32TMT 65753 49490,0.7,1.1,56.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.2,-0.6,0.0,0.0,-0.3,0.1,-0.2,-0.6,0.0,0.0,0.7,-0.1,-0.1,91.6,-0.0,4.1,0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:37.503,-0.1,-0.7,91,-0.0,-0.0,0.0,0.0,0.0,0.000,0.2,-0.0,1.3,-489.6,0.886,0.000,0.000,0.000,0.0,00:00:01,0.1,3.7,2,94,0,--.--,--.--,36,0,0002:51:44,0,1,1,16.15,-1.00,0,--.--,99,--.--,--:--:--,1,-16.15,13:49:37,17:49:37,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,455.000,426.000,453.000,427.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.11,0.02,0.07,0.03,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979712,8.5461637,32TMT 65753 49490,0.7,1.1,297.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.2,-0.4,0.0,0.0,-0.2,0.1,-0.2,-0.5,0.0,0.0,-0.2,-0.3,0.2,91.6,-1.5,5.9,0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:38.509,-0.1,-0.7,91,-0.0,-0.0,0.0,0.0,0.0,0.000,0.2,-0.2,1.2,-489.6,0.812,0.000,0.000,0.000,0.0,00:00:02,0.1,2.3,2,94,0,--.--,--.--,51,0,0002:51:44,0,1,1,16.09,-1.00,0,--.--,96,--.--,--:--:--,1,-16.09,13:49:38,17:49:38,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,593.000,511.000,582.000,522.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.08,0.04,0.09,0.13,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979716,8.5461629,32TMT 65753 49490,0.7,1.1,325.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.1,-0.4,-0.0,0.0,-0.2,0.1,-0.2,-0.4,0.1,-0.0,-0.7,-0.8,1.0,91.6,-4.6,11.0,0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:39.504,-1.9,2.7,92,-6.0,-8.6,4.1,0.1,0.0,0.000,0.3,-0.2,1.2,-489.6,0.781,0.000,0.000,0.000,0.0,00:00:03,0.1,1.9,2,94,0,--.--,--.--,73,0,0002:51:44,0,1,1,16.09,-1.00,0,--.--,96,--.--,--:--:--,1,-16.09,13:49:39,17:49:39,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,785.000,685.000,757.000,713.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.08,0.04,0.09,0.13,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979697,8.5461610,32TMT 65753 49490,0.7,1.1,240.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,-0.1,-0.4,0.0,-0.1,-0.3,0.1,-0.2,-0.4,0.1,-0.1,-1.2,-0.5,-1.3,92.8,8.5,-25.4,-0.3,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:40.504,-0.1,-2.6,92,1.1,0.4,-0.7,0.2,0.0,0.000,0.9,0.0,1.4,-489.6,1.157,0.000,0.000,0.000,0.0,00:00:04,0.2,1.1,2,94,0,--.--,--.--,73,0,0002:51:44,0,1,1,16.03,-1.00,0,--.--,92,--.--,--:--:--,1,-16.03,13:49:40,17:49:40,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,799.000,797.000,800.000,799.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.08,0.06,0.08,0.06,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979749,8.5461597,32TMT 65753 49490,0.7,1.1,319.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.4,-0.8,0.1,-0.1,-0.9,0.1,-0.2,-0.9,0.0,0.2,-1.5,0.4,-3.2,92.9,3.0,-3.7,0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:41.503,0.5,-0.9,93,-0.8,1.9,-0.4,0.1,0.0,0.000,1.2,0.7,2.1,-489.6,1.943,0.000,0.000,0.000,0.0,00:00:05,0.2,1.3,2,94,0,--.--,--.--,73,0,0002:51:44,0,1,1,16.03,-1.00,0,--.--,92,--.--,--:--:--,1,-16.03,13:49:41,17:49:41,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,781.000,780.000,780.000,781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.08,0.06,0.08,0.06,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979753,8.5461609,32TMT 65753 49491,0.7,1.1,101.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,-0.3,-1.7,-0.0,0.1,-1.2,0.1,-0.2,-1.7,-0.1,0.2,-1.5,0.4,-0.9,93.1,-0.3,0.3,-0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:42.504,0.6,-0.4,90,0.0,1.0,-0.3,0.1,0.0,0.000,1.3,1.7,3.1,-488.9,3.001,0.000,0.000,0.000,0.0,00:00:06,0.1,1.1,2,94,0,--.--,--.--,73,0,0002:51:44,0,1,1,15.97,-1.00,0,--.--,89,--.--,--:--:--,1,-15.97,13:49:42,17:49:42,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,776.000,776.000,777.000,777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.09,0.05,0.05,0.06,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979754,8.5461640,32TMT 65753 49491,0.7,1.1,69.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,-0.3,-2.7,-0.1,0.1,-1.3,0.1,-0.2,-2.7,-0.1,0.1,-1.5,0.6,-0.4,90.7,0.2,0.3,0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:43.503,-0.4,-0.6,91,-0.8,-1.0,-0.7,0.1,0.0,0.000,1.4,2.9,4.3,-487.9,4.174,0.000,0.000,0.000,0.0,00:00:07,0.1,0.6,2,94,0,--.--,--.--,73,0,0002:51:44,0,1,1,15.97,-1.00,0,--.--,89,--.--,--:--:--,1,-15.97,13:49:43,17:49:43,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,774.000,775.000,775.000,775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.09,0.05,0.05,0.06,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979717,8.5461596,32TMT 65753 49490,0.7,1.1,185.5,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,-0.2,-3.9,-0.1,0.1,-1.4,0.1,-0.2,-3.9,-0.0,0.1,-1.5,-0.5,-0.8,91.0,-0.7,-0.7,-1.5,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-25 13:49:44.507,-0.6,-0.4,90,0.9,0.8,0.0,0.1,0.0,0.000,1.4,4.1,5.5,-486.7,5.344,0.000,0.000,0.000,0.0,00:00:08,0.0,0.6,2,94,0,--.--,--.--,73,0,0002:51:44,0,1,1,15.91,-1.00,0,--.--,86,--.--,--:--:--,1,-15.91,13:49:44,17:49:44,3/25/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,776.000,777.000,773.000,772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.08,0.02,0.06,0.03,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979686,8.5461624,32TMT 65753 49490,0.7,1.1,108.9,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.2,-5.1,0.0,0.1,-1.5,0.1,-0.2,-5.1,0.1,0.0,-1.5,-0.5,-0.3,91.0,0.4,0.6,0.6,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
