Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeAboveTerr,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,timeToHome,missionItemIndex,headingToNextWP,distanceToNextWP,headingToHome,distanceToGCS,throttlePct,imuTemp,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentUTCTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,efi.health,efi.ecuIndex,efi.rpm,efi.fuelConsumed,efi.fuelFlow,efi.engineLoad,efi.sparkTime,efi.throttlePos,efi.baroPress,efi.intakePress,efi.intakeTemp,efi.cylinderTemp,efi.ignTime,efi.exGasTemp,efi.injTime,efi.throttleOut,efi.ptComp,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,generator.status,generator.genSpeed,generator.batteryCurrent,generator.loadCurrent,generator.powerGenerated,generator.busVoltage,generator.batCurrentSetpoint,generator.rectifierTemp,generator.genTemp,generator.runtime,generator.timeMaintenance,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2025-03-24 23:18:59.356,0.2,-0.0,91,0.0,0.0,0.0,0.1,0.0,0.000,0.0,-0.0,0.3,-490.6,0.126,0.000,0.000,0.000,0.0,00:00:00,0.1,2.1,1,--.--,0,--.--,--.--,1,0,0001:20:59,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,23:18:59,03:18:59,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,151.000,151.000,150.000,152.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.04,0.03,0.02,0.07,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979712,8.5461626,32TMT 65753 49490,0.7,1.1,296.7,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.4,-0.5,-0.0,-0.1,-0.0,12.0,0.0,-2.0,11.4,0.3,1.9,0.4,-12.0,360.0,-75.4,-25.1,-200.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:00.346,0.2,-0.0,92,-0.0,0.0,0.0,0.1,0.0,0.000,0.0,0.0,0.3,-490.6,0.097,0.000,0.000,0.000,0.0,00:00:00,0.0,0.7,1,--.--,0,--.--,--.--,30,0,0001:20:59,0,1,1,16.16,-1.00,0,--.--,99,--.--,--:--:--,1,-16.16,23:19:00,03:19:00,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,150.000,192.000,183.000,299.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.05,0.03,0.03,0.07,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979678,8.5461620,32TMT 65753 49490,0.7,1.1,91.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.4,-0.5,-0.0,-0.1,-0.0,12.0,0.0,-2.0,11.4,0.4,0.2,0.4,-12.0,360.0,-75.5,-24.8,-200.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:01.356,-20.1,-6.5,69,-70.4,-21.1,-62.6,0.2,0.0,0.000,0.2,0.0,0.3,-490.6,0.138,0.000,0.000,0.000,0.0,00:00:01,0.1,0.1,1,--.--,0,--.--,--.--,76,0,0001:20:59,0,1,1,16.16,-1.00,0,--.--,99,--.--,--:--:--,1,-16.16,23:19:01,03:19:01,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,297.000,150.000,550.000,981.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.05,0.03,0.03,0.07,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979681,8.5461687,32TMT 65754 49490,0.7,1.1,100.4,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,-0.3,-0.5,0.5,0.1,-0.2,12.0,0.0,-2.0,11.4,0.3,-1.5,0.2,-12.0,360.0,58.5,31.3,-187.5,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:02.356,4.0,-13.9,348,11.9,-1.2,4.3,3.6,0.0,0.000,0.8,0.1,0.4,-490.6,0.509,0.000,0.000,0.000,2.0,00:00:02,2.7,0.6,1,--.--,0,176,--.--,69,0,0001:20:59,0,1,1,16.10,-1.00,0,--.--,96,--.--,--:--:--,1,-16.10,23:19:02,03:19:02,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,490.000,519.000,1000.000,971.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.05,0.03,0.01,0.06,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3979875,8.5461600,32TMT 65753 49492,0.7,1.1,353.9,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.7,-0.6,-1.0,3.9,-0.4,-0.7,12.0,0.0,-2.0,8.9,0.5,-1.0,5.5,-13.8,0.0,27.7,8.2,31.6,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:03.372,4.1,10.7,9,-1.0,17.1,-8.6,4.3,0.0,0.000,0.3,0.6,0.9,-490.1,0.992,0.000,0.000,0.000,6.0,00:00:03,7.1,1.5,1,--.--,0,178,--.--,73,0,0001:20:59,0,1,1,16.10,-1.00,0,--.--,96,--.--,--:--:--,1,-16.10,23:19:03,03:19:03,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,845.000,860.000,620.000,625.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.05,0.03,0.01,0.06,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3980300,8.5461613,32TMT 65753 49497,0.7,1.1,3.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.2,-0.6,-1.4,4.0,0.3,-0.3,12.0,0.0,-2.0,4.6,0.5,-0.6,2.7,13.9,360.0,5.0,17.4,-26.1,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:04.356,-27.7,-10.2,3,-79.9,-28.9,-6.3,2.5,0.0,0.000,2.2,1.0,1.3,-489.7,1.533,0.000,0.000,0.000,8.0,00:00:04,9.8,3.7,1,--.--,0,180,--.--,100,0,0001:20:59,0,1,1,16.04,-1.00,0,--.--,93,--.--,--:--:--,1,-16.04,23:19:04,03:19:04,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,740.000,759.000,797.000,812.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.06,0.05,0.02,0.11,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3980538,8.5461657,32TMT 65754 49499,0.7,1.1,342.4,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.8,-0.5,-2.3,2.7,-1.6,-2.9,66.0,-70.0,-14.0,7.5,-9.3,-3.0,-34.8,-15.8,360.0,-52.8,-19.7,-15.9,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:05.372,-29.7,4.6,8,43.7,0.3,-14.0,8.8,0.0,0.000,3.0,2.1,2.5,-488.5,4.525,0.000,0.000,0.000,16.4,00:00:05,15.4,1.6,1,--.--,0,161,--.--,75,0,0001:20:59,0,1,1,16.04,-1.00,0,--.--,93,--.--,--:--:--,1,-16.04,23:19:05,03:19:05,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,739.000,967.000,900.000,912.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.06,0.05,0.02,0.11,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3980940,8.5461136,32TMT 65750 49504,0.7,1.1,310.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,14.5,-5.2,-5.2,6.0,-7.2,-2.9,66.0,-70.0,-14.0,7.5,-9.4,-3.0,-22.5,-1.6,0.0,45.9,-12.9,-29.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:06.372,-8.4,-7.7,358,2.1,1.4,11.1,10.8,0.0,0.000,2.9,5.1,5.4,-485.6,7.238,0.000,0.000,0.000,26.8,00:00:06,24.3,2.1,1,--.--,0,146,--.--,72,0,0001:20:59,0,1,1,15.98,-1.00,0,--.--,89,--.--,--:--:--,1,-15.98,23:19:06,03:19:06,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,755.000,769.000,790.000,837.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.19,0.05,0.04,0.03,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3981344,8.5460201,32TMT 65743 49508,0.7,1.1,303.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,20.1,-13.9,-8.0,5.9,-9.2,-2.9,66.0,-70.0,-14.0,7.6,-9.3,-3.0,-8.6,-7.5,360.0,-0.4,0.0,4.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:07.355,-6.5,-7.2,0,0.7,0.3,-4.0,11.3,0.0,0.000,2.9,7.9,8.2,-482.8,10.164,0.000,0.000,0.000,37.5,00:00:07,34.4,2.9,1,--.--,0,139,--.--,72,0,0001:20:59,0,1,1,15.98,-1.00,0,--.--,89,--.--,--:--:--,1,-15.98,23:19:07,03:19:07,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,754.000,754.000,755.000,799.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.19,0.05,0.04,0.03,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3981985,8.5458835,32TMT 65732 49515,0.7,1.1,305.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,26.1,-22.8,-10.9,6.4,-9.3,-2.9,66.0,-70.0,-14.0,7.8,-9.2,-3.0,-6.6,-7.3,0.0,-1.0,-0.1,-2.5,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-03-24 23:19:08.356,-1.1,-0.9,359,23.0,21.3,0.4,11.3,0.0,0.000,0.5,10.8,11.1,-476.9,12.405,0.000,0.000,0.000,48.6,00:00:08,45.2,3.9,1,--.--,0,136,--.--,30,0,0001:20:59,0,1,1,15.92,-1.00,0,--.--,86,--.--,--:--:--,1,-15.92,23:19:08,03:19:08,3/24/25,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,718.000,721.000,680.000,729.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.15,0.04,0.03,0.04,--.--,--.--,0.29,0.27,0,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,47.3982523,8.5457690,32TMT 65724 49521,0.7,1.1,306.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,32.4,-31.7,-12.8,6.6,-9.1,0.2,--.--,--.--,--.--,--.--,--.--,0.7,0.0,0.0,359.5,5.1,3.7,0.0,550.67,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
