Timestamp,Latitude,Longitude,Altitude,Spoofed Latitude,Spoofed Longitude,Spoofed Altitude,Velocity North,Velocity East,Velocity Down,is_spoofed
2025-04-29T13:00:10.537445,47.397971399999996,8.5461635,8.795000076293945,N/A,N/A,N/A,0.0,0.0,-0.9699999690055847,0
2025-04-29T13:00:10.557645,47.397971399999996,8.5461635,8.81100082397461,N/A,N/A,N/A,0.0,0.0,-0.9699999690055847,0
2025-04-29T13:00:10.577910,47.3979715,8.5461635,8.821000099182129,N/A,N/A,N/A,0.0,0.0,-0.9599999785423279,0
2025-04-29T13:00:10.598336,47.397971399999996,8.5461635,8.835000038146973,N/A,N/A,N/A,0.0,0.0,-0.9599999785423279,0
2025-04-29T13:00:10.618199,47.397971399999996,8.5461635,8.843000411987305,N/A,N/A,N/A,0.0,0.0,-0.949999988079071,0
2025-04-29T13:00:10.638499,47.397971399999996,8.5461635,8.857000350952148,N/A,N/A,N/A,0.0,0.0,-0.949999988079071,0
2025-04-29T13:00:10.658637,47.397971399999996,8.5461634,8.866000175476074,N/A,N/A,N/A,0.0,0.0,-0.9399999976158142,0
2025-04-29T13:00:10.678801,47.397971399999996,8.5461634,8.880000114440918,N/A,N/A,N/A,0.0,0.0,-0.9399999976158142,0
2025-04-29T13:00:10.699079,47.397971399999996,8.5461634,8.890000343322754,N/A,N/A,N/A,0.0,0.0,-0.9300000071525574,0
2025-04-29T13:00:10.719085,47.397971399999996,8.5461634,8.904000282287598,N/A,N/A,N/A,0.0,0.0,-0.9300000071525574,0
2025-04-29T13:00:10.739468,47.397971399999996,8.5461634,8.914000511169434,N/A,N/A,N/A,0.0,0.0,-0.9199999570846558,0
2025-04-29T13:00:10.759731,47.397971399999996,8.5461634,8.929000854492188,N/A,N/A,N/A,0.0,0.0,-0.9099999666213989,0
2025-04-29T13:00:10.779725,47.397971299999995,8.5461634,8.939000129699707,N/A,N/A,N/A,0.0,0.0,-0.9099999666213989,0
2025-04-29T13:00:10.799726,47.397971299999995,8.5461634,8.954000473022461,N/A,N/A,N/A,0.0,0.0,-0.8999999761581421,0
2025-04-29T13:00:10.820113,47.397971299999995,8.5461634,8.96500015258789,N/A,N/A,N/A,0.0,0.0,-0.8999999761581421,0
2025-04-29T13:00:10.840070,47.397971299999995,8.5461634,8.980000495910645,N/A,N/A,N/A,0.0,0.0,-0.8899999856948853,0
2025-04-29T13:00:10.860351,47.397971299999995,8.5461635,8.99000072479248,N/A,N/A,N/A,0.0,0.0,-0.8799999952316284,0
2025-04-29T13:00:10.880459,47.397971299999995,8.5461635,9.005000114440918,N/A,N/A,N/A,0.0,0.0,-0.8799999952316284,0
2025-04-29T13:00:10.900398,47.397971299999995,8.5461635,9.016000747680664,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8700000047683716,0
2025-04-29T13:00:10.920643,47.3979712,8.5461635,9.032000541687012,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8700000047683716,0
2025-04-29T13:00:10.940883,47.3979712,8.5461635,9.042000770568848,N/A,N/A,N/A,0.0,0.009999999776482582,-0.85999995470047,0
2025-04-29T13:00:10.960970,47.3979712,8.5461635,9.058000564575195,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8499999642372131,0
2025-04-29T13:00:10.981086,47.3979712,8.5461635,9.067000389099121,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8499999642372131,0
2025-04-29T13:00:11.001252,47.3979712,8.5461635,9.081000328063965,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8399999737739563,0
2025-04-29T13:00:11.021573,47.3979712,8.5461635,9.0910005569458,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8299999833106995,0
2025-04-29T13:00:11.041435,47.3979712,8.5461635,9.106000900268555,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8299999833106995,0
2025-04-29T13:00:11.061848,47.3979712,8.5461635,9.116000175476074,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8199999928474426,0
2025-04-29T13:00:11.081856,47.3979712,8.5461635,9.131000518798828,N/A,N/A,N/A,0.0,0.009999999776482582,-0.8100000023841858,0
2025-04-29T13:00:11.102081,47.3979712,8.5461635,9.13800048828125,N/A,N/A,N/A,0.009999999776482582,0.009999999776482582,-0.8100000023841858,0
2025-04-29T13:00:11.122230,47.3979711,8.5461635,9.15000057220459,N/A,N/A,N/A,0.009999999776482582,0.009999999776482582,-0.7999999523162842,0
2025-04-29T13:00:11.142237,47.3979711,8.5461635,9.157000541687012,N/A,N/A,N/A,0.009999999776482582,0.009999999776482582,-0.7899999618530273,0
2025-04-29T13:00:11.162412,47.3979711,8.5461635,9.170000076293945,N/A,N/A,N/A,0.009999999776482582,0.009999999776482582,-0.7899999618530273,0
