Timestamp,Latitude,Longitude,Altitude,Spoofed Latitude,Spoofed Longitude,Spoofed Altitude,Velocity North,Velocity East,Velocity Down,is_spoofed
2025-03-24T23:13:31.901082,47.397971299999995,8.5461651,0.01900000125169754,N/A,N/A,N/A,0.11999999731779099,0.09999999403953552,-0.09999999403953552,False
2025-03-24T23:13:31.921082,47.397971399999996,8.546165199999999,0.020000001415610313,N/A,N/A,N/A,0.12999999523162842,0.10999999940395355,-0.10999999940395355,False
2025-03-24T23:13:31.941194,47.397971399999996,8.546165199999999,0.021000001579523087,N/A,N/A,N/A,0.1599999964237213,0.10999999940395355,-0.11999999731779099,False
2025-03-24T23:13:31.961400,47.397971399999996,8.546165199999999,0.02200000174343586,N/A,N/A,N/A,0.17999999225139618,0.10999999940395355,-0.12999999523162842,False
2025-03-24T23:13:31.981539,47.3979715,8.5461653,0.023000001907348633,N/A,N/A,N/A,0.2199999988079071,0.10999999940395355,-0.14000000059604645,False
2025-03-24T23:13:32.001584,47.3979715,8.5461653,0.026000000536441803,N/A,N/A,N/A,0.23999999463558197,0.10999999940395355,-0.14999999105930328,False
2025-03-24T23:13:32.021930,47.3979716,8.5461653,0.027000000700354576,N/A,N/A,N/A,0.2800000011920929,0.10999999940395355,-0.14999999105930328,False
2025-03-24T23:13:32.041843,47.3979716,8.5461654,0.030000001192092896,N/A,N/A,N/A,0.3100000023841858,0.10999999940395355,-0.1599999964237213,False
2025-03-24T23:13:32.062008,47.3979717,8.5461654,0.03200000151991844,N/A,N/A,N/A,0.35999998450279236,0.10999999940395355,-0.17000000178813934,False
2025-03-24T23:13:32.082199,47.3979718,8.5461654,0.036000002175569534,N/A,N/A,N/A,0.3999999761581421,0.10999999940395355,-0.1599999964237213,False
2025-03-24T23:13:32.102308,47.3979718,8.546165499999999,0.04000000283122063,N/A,N/A,N/A,0.4699999988079071,0.09999999403953552,-0.14999999105930328,False
2025-03-24T23:13:32.122447,47.397971899999995,8.546165499999999,0.04500000178813934,N/A,N/A,N/A,0.5199999809265137,0.09999999403953552,-0.14000000059604645,False
2025-03-24T23:13:32.142584,47.397971999999996,8.546165499999999,0.04800000041723251,N/A,N/A,N/A,0.6100000143051147,0.08999999612569809,-0.12999999523162842,False
2025-03-24T23:13:32.162688,47.3979721,8.5461656,0.052000001072883606,N/A,N/A,N/A,0.6699999570846558,0.07999999821186066,-0.11999999731779099,False
2025-03-24T23:13:32.182872,47.3979722,8.5461656,0.05400000140070915,N/A,N/A,N/A,0.7699999809265137,0.07000000029802322,-0.11999999731779099,False
2025-03-24T23:13:32.202863,47.3979723,8.5461656,0.05700000375509262,N/A,N/A,N/A,0.8399999737739563,0.05999999865889549,-0.10999999940395355,False
2025-03-24T23:13:32.223070,47.3979724,8.5461656,0.058000002056360245,N/A,N/A,N/A,0.949999988079071,0.04999999701976776,-0.11999999731779099,False
2025-03-24T23:13:32.243039,47.397972599999996,8.5461656,0.05900000408291817,N/A,N/A,N/A,1.0199999809265137,0.03999999910593033,-0.11999999731779099,False
2025-03-24T23:13:32.263155,47.3979728,8.5461656,0.06100000441074371,N/A,N/A,N/A,1.1299999952316284,0.029999999329447746,-0.14000000059604645,False
2025-03-24T23:13:32.283302,47.397973,8.546165499999999,0.06300000101327896,N/A,N/A,N/A,1.209999918937683,0.019999999552965164,-0.14999999105930328,False
2025-03-24T23:13:32.303535,47.397973199999996,8.546165499999999,0.0650000050663948,N/A,N/A,N/A,1.3199999332427979,0.0,-0.17000000178813934,False
2025-03-24T23:13:32.323449,47.3979734,8.546165499999999,0.06800000369548798,N/A,N/A,N/A,1.399999976158142,0.0,-0.1899999976158142,False
2025-03-24T23:13:32.343492,47.397973699999994,8.546165499999999,0.07200000435113907,N/A,N/A,N/A,1.5199999809265137,-0.019999999552965164,-0.22999998927116394,False
2025-03-24T23:13:32.363550,47.397974,8.546165499999999,0.07700000703334808,N/A,N/A,N/A,1.5899999141693115,-0.029999999329447746,-0.25,False
2025-03-24T23:13:32.383684,47.3979742,8.5461654,0.08100000023841858,N/A,N/A,N/A,1.709999918937683,-0.04999999701976776,-0.28999999165534973,False
2025-03-24T23:13:32.404165,47.3979746,8.5461654,0.08800000697374344,N/A,N/A,N/A,1.7799999713897705,-0.05999999865889549,-0.3199999928474426,False
2025-03-24T23:13:32.423918,47.3979749,8.5461654,0.09300000220537186,N/A,N/A,N/A,1.8899999856948853,-0.07999999821186066,-0.3499999940395355,False
2025-03-24T23:13:32.443926,47.3979753,8.5461653,0.10200000554323196,N/A,N/A,N/A,1.959999918937683,-0.08999999612569809,-0.3799999952316284,False
2025-03-24T23:13:32.464052,47.397975599999995,8.5461653,0.10700000822544098,N/A,N/A,N/A,2.059999942779541,-0.10999999940395355,-0.4099999964237213,False
2025-03-24T23:13:32.484141,47.3979761,8.546165199999999,0.11600000411272049,N/A,N/A,N/A,2.129999876022339,-0.11999999731779099,-0.4399999976158142,False
2025-03-24T23:13:32.504685,47.3979764,8.546165199999999,0.12300000339746475,N/A,N/A,N/A,2.2300000190734863,-0.12999999523162842,-0.4899999797344208,False
2025-03-24T23:13:32.524688,47.397976899999996,8.5461651,0.1340000033378601,N/A,N/A,N/A,2.299999952316284,-0.14000000059604645,-0.5299999713897705,False
2025-03-24T23:13:32.544855,47.3979773,8.5461651,0.1420000046491623,N/A,N/A,N/A,2.4099998474121094,-0.1599999964237213,-0.6100000143051147,False
2025-03-24T23:13:32.564983,47.3979778,8.546165,0.1550000011920929,N/A,N/A,N/A,2.490000009536743,-0.17000000178813934,-0.6699999570846558,False
