Timestamp,Latitude,Longitude,Altitude,Spoofed Latitude,Spoofed Longitude,Spoofed Altitude,Velocity North,Velocity East,Velocity Down,is_spoofed
2025-03-26T23:14:45.982399,47.397948199999995,8.5461273,4.997000217437744,N/A,N/A,N/A,0.3999999761581421,-1.4900000095367432,0.0,0
2025-03-26T23:14:46.002577,47.397948199999995,8.5461268,4.997000217437744,N/A,N/A,N/A,0.3999999761581421,-1.4800000190734863,0.0,0
2025-03-26T23:14:46.022733,47.397948299999996,8.5461265,4.998000144958496,N/A,N/A,N/A,0.4099999964237213,-1.4499999284744263,-0.009999999776482582,0
2025-03-26T23:14:46.043025,47.397948299999996,8.546126,4.999000072479248,N/A,N/A,N/A,0.41999998688697815,-1.4299999475479126,-0.009999999776482582,0
2025-03-26T23:14:46.063116,47.3979484,8.5461257,5.0,N/A,N/A,N/A,0.429999977350235,-1.399999976158142,-0.019999999552965164,0
2025-03-26T23:14:46.083020,47.3979484,8.546125199999999,4.999000072479248,N/A,N/A,N/A,0.4399999976158142,-1.3799999952316284,-0.019999999552965164,0
2025-03-26T23:14:46.103317,47.3979485,8.546124899999999,4.998000144958496,N/A,N/A,N/A,0.4599999785423279,-1.350000023841858,-0.029999999329447746,0
2025-03-26T23:14:46.123245,47.3979485,8.5461245,4.997000217437744,N/A,N/A,N/A,0.4699999988079071,-1.3399999141693115,-0.029999999329447746,0
2025-03-26T23:14:46.143702,47.3979486,8.5461242,4.997000217437744,N/A,N/A,N/A,0.4899999797344208,-1.309999942779541,-0.03999999910593033,0
2025-03-26T23:14:46.163696,47.3979486,8.5461238,4.996000289916992,N/A,N/A,N/A,0.5099999904632568,-1.2799999713897705,-0.03999999910593033,0
2025-03-26T23:14:46.183601,47.3979487,8.5461235,4.996000289916992,N/A,N/A,N/A,0.5399999618530273,-1.25,-0.04999999701976776,0
2025-03-26T23:14:46.203694,47.397948799999995,8.546123099999999,4.99500036239624,N/A,N/A,N/A,0.5600000023841858,-1.2300000190734863,-0.04999999701976776,0
2025-03-26T23:14:46.223814,47.397948799999995,8.5461228,4.994000434875488,N/A,N/A,N/A,0.5899999737739563,-1.1999999284744263,-0.05999999865889549,0
2025-03-26T23:14:46.244318,47.397948899999996,8.5461224,4.993000030517578,N/A,N/A,N/A,0.6100000143051147,-1.1799999475479126,-0.05999999865889549,0
2025-03-26T23:14:46.264253,47.397949,8.5461221,4.992000102996826,N/A,N/A,N/A,0.6499999761581421,-1.149999976158142,-0.07000000029802322,0
2025-03-26T23:14:46.284432,47.3979491,8.5461217,4.991000175476074,N/A,N/A,N/A,0.6699999570846558,-1.1299999952316284,-0.07000000029802322,0
2025-03-26T23:14:46.304564,47.3979491,8.546121399999999,4.991000175476074,N/A,N/A,N/A,0.7099999785423279,-1.100000023841858,-0.07000000029802322,0
2025-03-26T23:14:46.324889,47.3979493,8.546121099999999,4.991000175476074,N/A,N/A,N/A,0.7400000095367432,-1.0699999332427979,-0.07000000029802322,0
2025-03-26T23:14:46.344792,47.3979493,8.546120799999999,4.992000102996826,N/A,N/A,N/A,0.7799999713897705,-1.0399999618530273,-0.07999999821186066,0
2025-03-26T23:14:46.364776,47.397949399999995,8.546120499999999,4.992000102996826,N/A,N/A,N/A,0.8100000023841858,-1.0199999809265137,-0.07999999821186066,0
2025-03-26T23:14:46.384823,47.397949499999996,8.5461203,4.993000030517578,N/A,N/A,N/A,0.85999995470047,-0.9799999594688416,-0.07000000029802322,0
2025-03-26T23:14:46.404940,47.3979497,8.546119899999999,4.994000434875488,N/A,N/A,N/A,0.8899999856948853,-0.9599999785423279,-0.07000000029802322,0
2025-03-26T23:14:46.425227,47.3979498,8.5461197,4.99500036239624,N/A,N/A,N/A,0.9300000071525574,-0.9199999570846558,-0.07000000029802322,0
2025-03-26T23:14:46.445364,47.3979499,8.5461194,4.996000289916992,N/A,N/A,N/A,0.9599999785423279,-0.8999999761581421,-0.05999999865889549,0
2025-03-26T23:14:46.465235,47.397950099999996,8.5461192,4.996000289916992,N/A,N/A,N/A,1.0099999904632568,-0.85999995470047,-0.05999999865889549,0
2025-03-26T23:14:46.485464,47.3979503,8.546119,4.996000289916992,N/A,N/A,N/A,1.0399999618530273,-0.8399999737739563,-0.04999999701976776,0
2025-03-26T23:14:46.505654,47.3979504,8.5461188,4.996000289916992,N/A,N/A,N/A,1.0799999237060547,-0.7999999523162842,-0.03999999910593033,0
2025-03-26T23:14:46.525882,47.397950599999994,8.5461185,4.996000289916992,N/A,N/A,N/A,1.1100000143051147,-0.7699999809265137,-0.03999999910593033,0
2025-03-26T23:14:46.545823,47.3979508,8.5461184,4.996000289916992,N/A,N/A,N/A,1.149999976158142,-0.7400000095367432,-0.029999999329447746,0
2025-03-26T23:14:46.565952,47.397951,8.5461181,4.996000289916992,N/A,N/A,N/A,1.1799999475479126,-0.7099999785423279,-0.029999999329447746,0
2025-03-26T23:14:46.586252,47.3979511,8.546118,4.997000217437744,N/A,N/A,N/A,1.2200000286102295,-0.6800000071525574,-0.019999999552965164,0
2025-03-26T23:14:46.606572,47.3979514,8.5461178,4.998000144958496,N/A,N/A,N/A,1.25,-0.6599999666213989,-0.009999999776482582,0
2025-03-26T23:14:46.626665,47.3979516,8.546117599999999,4.998000144958496,N/A,N/A,N/A,1.2799999713897705,-0.6299999952316284,-0.009999999776482582,0
2025-03-26T23:14:46.646661,47.3979518,8.5461174,4.999000072479248,N/A,N/A,N/A,1.309999942779541,-0.6100000143051147,0.0,0
2025-03-26T23:14:46.666673,47.397952,8.546117299999999,5.0,N/A,N/A,N/A,1.350000023841858,-0.5799999833106995,0.0,0
2025-03-26T23:14:46.687194,47.3979523,8.5461171,5.0,N/A,N/A,N/A,1.3700000047683716,-0.5600000023841858,0.0,0
2025-03-26T23:14:46.707262,47.397952499999995,8.546116999999999,5.00100040435791,N/A,N/A,N/A,1.409999966621399,-0.5399999618530273,0.0,0
